ts,priceDiff,margin,sell_exchange_name,buy_exchange_name,sell_pair,buy_pair,sell_price,buy_price,sell_amount,buy_amount,sell_margin,buy_margin,suggested_buy_amount,suggested_sell_amount,gross_margin,trade_decision
2020-02-19 01:55:04.003617,0.0005978600000000056,0.0020417869286430733,binance,bittrex,XRP-USDT,XRP-USDT,0.29341,0.29281214,2265.0,1366.7319730000002,-702.1583230000001,-2402.6069270898406,664.57365,2265.0,1.3569177916905346,False
2020-02-19 01:55:12.046022,0.0006077800000000022,0.002075664738309085,binance,bittrex,XRP-USDT,XRP-USDT,0.29342,0.29281222,2265.0,1366.7319730000002,-702.1356730000001,-2402.605651840624,664.5963,2265.0,1.3794791051207085,False
2020-02-19 01:55:19.769434,0.0008844600000000313,0.0030194021320231463,binance,bittrex,XRP-USDT,XRP-USDT,0.29381,0.29292554,2265.0,1366.7319730000002,-701.2523230000002,-2400.7999606316343,665.47965,2265.0,2.009350674027928,False
2020-02-19 01:55:27.145369,0.0008543299999999587,0.002916541933658319,binance,bittrex,XRP-USDT,XRP-USDT,0.29378,0.29292567,2265.0,1366.7319730000002,-701.3202730000002,-2400.7978899561795,665.4117,2265.0,1.9407011261968137,False
2020-02-19 01:55:34.926220,0.0009339200000000325,0.003188244624719085,binance,bittrex,XRP-USDT,XRP-USDT,0.29386,0.29292608,2265.0,1366.7319730000002,-701.1390730000002,-2400.7913593764006,665.5929,2265.0,2.122072985676141,False
2020-02-19 01:55:43.933398,0.0011934299999999953,0.0040741609748818465,binance,bittrex,XRP-USDT,XRP-USDT,0.29412,0.29292657,2265.0,1366.7319730000002,-700.5501730000002,-2400.7835545611315,666.1818,2265.0,2.7141318917365425,False
2020-02-19 01:55:51.972115,0.0009249199999999957,0.0031538702118915616,binance,bittrex,XRP-USDT,XRP-USDT,0.29419,0.29326508,2265.0,1366.7319730000002,-700.3916230000001,-2395.397934182959,666.3403500000001,2265.0,2.1015509808464685,False
2020-02-19 01:56:00.522165,0.0008348099999999636,0.002846604467444512,binance,bittrex,XRP-USDT,XRP-USDT,0.2941,0.29326519,2265.0,1366.7319730000002,-700.5954730000002,-2395.3961861276484,666.1365,2265.0,1.8962271368278607,False
2020-02-19 01:56:08.511559,0.000983540000000005,0.0033537418496476035,binance,bittrex,XRP-USDT,XRP-USDT,0.29425,0.29326646,2265.0,1366.7319730000002,-700.2557230000001,-2395.3760041294872,666.47625,2265.0,2.235189291421193,False
2020-02-19 01:56:16.566126,0.0009134499999999823,0.003114743225915067,binance,bittrex,XRP-USDT,XRP-USDT,0.29418,0.29326655,2265.0,1366.7319730000002,-700.4142730000002,-2395.3745739157775,666.3177,2265.0,2.07540854238232,False
2020-02-19 01:56:24.488934,0.000993080000000035,0.0033862666815610678,binance,bittrex,XRP-USDT,XRP-USDT,0.29426,0.29326692,2265.0,1366.7319730000002,-700.2330730000001,-2395.368694157528,666.4989,2265.0,2.25694301836711,False
2020-02-19 01:56:32.477675,0.0006229700000000005,0.0021242415146359972,binance,bittrex,XRP-USDT,XRP-USDT,0.29389,0.29326703,2265.0,1366.7319730000002,-701.0711230000002,-2395.3669461241525,665.66085,2265.0,1.4140244122378363,False
2020-02-19 01:56:40.267662,0.0008726500000000303,0.002975612525567645,binance,bittrex,XRP-USDT,XRP-USDT,0.29414,0.29326735,2265.0,1366.7319730000002,-700.5048730000001,-2395.361860943607,666.2271000000001,2265.0,1.982433703632637,False
2020-02-19 01:56:49.058936,0.0006925199999999743,0.0023613937692647485,binance,bittrex,XRP-USDT,XRP-USDT,0.29396,0.29326748,2265.0,1366.7319730000002,-700.9125730000002,-2395.3597950921803,665.8194,2265.0,1.5722617826155556,False
2020-02-19 01:56:57.049466,0.0006723499999999882,0.0022926156362626025,binance,bittrex,XRP-USDT,XRP-USDT,0.29394,0.29326765,2265.0,1366.7319730000002,-700.9578730000002,-2395.3570935969246,665.7741,2265.0,1.5263641118787064,False
2020-02-19 01:57:05.442869,0.0008922499999999833,0.003042441591344372,binance,bittrex,XRP-USDT,XRP-USDT,0.29416,0.29326775,2265.0,1366.7319730000002,-700.4595730000002,-2395.355504483531,666.2724,2265.0,2.0270948609247625,False
2020-02-19 01:57:13.190470,0.0008619899999999792,0.002939256825181782,binance,bittrex,XRP-USDT,XRP-USDT,0.29413,0.29326801,2265.0,1366.7319730000002,-700.5275230000002,-2395.35137279378,666.20445,2265.0,1.9581459766289981,False
2020-02-19 01:57:21.212813,0.000951919999999995,0.0032459038842549623,binance,bittrex,XRP-USDT,XRP-USDT,0.29422,0.29326808,2265.0,1366.7319730000002,-700.3236730000002,-2395.3502604170226,666.4082999999999,2265.0,2.1630972894697607,False
2020-02-19 01:57:30.431713,0.0008717000000000308,0.0029723635319604297,binance,bittrex,XRP-USDT,XRP-USDT,0.29414,0.2932683,2265.0,1366.7319730000002,-700.5048730000001,-2395.34676437924,666.2271000000001,2265.0,1.9802691360438303,False
2020-02-19 01:57:37.720958,0.0009215800000000329,0.003142445408885256,binance,bittrex,XRP-USDT,XRP-USDT,0.29419,0.29326842,2265.0,1366.7319730000002,-700.3916230000001,-2395.3448574517515,666.3403500000001,2265.0,2.093938173612514,False
2020-02-19 01:57:45.589879,0.000921329999999998,0.003141590269427682,binance,bittrex,XRP-USDT,XRP-USDT,0.29419,0.29326867,2265.0,1366.7319730000002,-700.3916230000001,-2395.3408846911607,666.3403500000001,2265.0,2.0933683596870196,False
2020-02-19 01:57:52.854674,0.0009212299999999951,0.003141248214052915,binance,bittrex,XRP-USDT,XRP-USDT,0.29419,0.29326877,2265.0,1366.7319730000002,-700.3916230000001,-2395.339295588821,666.3403500000001,2265.0,2.0931404343889426,False
2020-02-19 01:58:00.745497,0.0007610000000000117,0.0025948872877802004,binance,bittrex,XRP-USDT,XRP-USDT,0.29403,0.293269,2265.0,1366.7319730000002,-700.7540230000001,-2395.335640657554,665.9779500000001,2265.0,1.7281377163969864,False
2020-02-19 01:58:09.748282,0.0006008800000000258,0.002048903068962821,binance,bittrex,XRP-USDT,XRP-USDT,0.29387,0.29326912,2265.0,1366.7319730000002,-701.116423,-2395.3337337391686,665.6155500000001,2265.0,1.3637817431443864,False
2020-02-19 01:58:18.350774,0.0004907500000000398,0.0016733769394508282,binance,bittrex,XRP-USDT,XRP-USDT,0.29376,0.29326925,2265.0,1366.7319730000002,-701.3655730000002,-2395.3316679126783,665.3664,2265.0,1.1134087900454688,False
2020-02-19 01:58:26.153295,0.0004606600000000016,0.0015707744969180946,binance,bittrex,XRP-USDT,XRP-USDT,0.29373,0.29326934,2265.0,1366.7319730000002,-701.4335230000002,-2395.3302377261807,665.29845,2265.0,1.0450338380991298,False
2020-02-19 01:58:33.923662,0.0004805800000000082,0.0016386979590303286,binance,bittrex,XRP-USDT,XRP-USDT,0.29375,0.29326942,2265.0,1366.7319730000002,-701.3882230000002,-2395.3289664500317,665.34375,2265.0,1.090297445178635,False
2020-02-19 01:58:41.906531,0.0006704899999999681,0.002286258806788227,binance,bittrex,XRP-USDT,XRP-USDT,0.29394,0.29326951,2265.0,1366.7319730000002,-700.9578730000002,-2395.327536265192,665.7741,2265.0,1.52213189945644,False
2020-02-19 01:58:49.688820,0.0007103999999999999,0.002422344491212181,binance,bittrex,XRP-USDT,XRP-USDT,0.29398,0.2932696,2265.0,1366.7319730000002,-700.8672730000001,-2395.326106081231,665.8647000000001,2265.0,1.612953687937761,False
2020-02-19 01:58:58.705522,0.0007202999999999515,0.00245610098827104,binance,bittrex,XRP-USDT,XRP-USDT,0.29399,0.2932697,2265.0,1366.7319730000002,-700.8446230000002,-2395.3245169889697,665.88735,2265.0,1.6354865784122694,False
2020-02-19 01:59:06.686263,0.0005101999999999607,0.0017396949839361593,binance,bittrex,XRP-USDT,XRP-USDT,0.29378,0.2932698,2265.0,1366.7319730000002,-701.3202730000002,-2395.3229278977924,665.4117,2265.0,1.157613396742363,False
2020-02-19 01:59:14.876589,0.0004101200000000138,0.0013984388713904538,binance,bittrex,XRP-USDT,XRP-USDT,0.29368,0.29326988,2265.0,1366.7319730000002,-701.5467730000001,-2395.3216566256315,665.1852,2265.0,0.930220840353627,False
2020-02-19 01:59:22.871324,0.0004599899999999657,0.0015684863242578593,binance,bittrex,XRP-USDT,XRP-USDT,0.29373,0.29327001,2265.0,1366.7319730000002,-701.4335230000002,-2395.319590809848,665.29845,2265.0,1.0435115203748637,False
2020-02-19 01:59:30.859103,0.0002999000000000196,0.0010226068051261265,binance,bittrex,XRP-USDT,XRP-USDT,0.29357,0.2932701,2265.0,1366.7319730000002,-701.7959230000001,-2395.3181606307644,664.93605,2265.0,0.6799681297036386,False
2020-02-19 01:59:40.066204,0.0003897999999999957,0.0013291497056298108,binance,bittrex,XRP-USDT,XRP-USDT,0.29366,0.2932702,2265.0,1366.7319730000002,-701.5920730000003,-2395.316571543922,665.1398999999999,2265.0,0.8840705022876136,False
2020-02-19 01:59:48.673536,0.0006397100000000155,0.0021812983510877135,binance,bittrex,XRP-USDT,XRP-USDT,0.29391,0.29327029,2265.0,1366.7319730000002,-701.0258230000002,-2395.31514136669,665.70615,2265.0,1.4521037273040065,False
2020-02-19 01:59:56.476966,0.0006196199999999874,0.0021127943435678277,binance,bittrex,XRP-USDT,XRP-USDT,0.29389,0.29327038,2265.0,1366.7319730000002,-701.0711230000002,-2395.313711190336,665.66085,2265.0,1.4064044786146042,False
2020-02-19 02:00:04.445452,0.000629539999999984,0.002146619199219669,binance,bittrex,XRP-USDT,XRP-USDT,0.2939,0.29327046,2265.0,1366.7319730000002,-701.0484730000002,-2395.312439923203,665.6835,2265.0,1.428968981703747,False
2020-02-19 02:00:12.227162,0.0006794399999999756,0.0023167685157350114,binance,bittrex,XRP-USDT,XRP-USDT,0.29395,0.29327056,2265.0,1366.7319730000002,-700.9352230000002,-2395.310850840262,665.79675,2265.0,1.5424969482786537,False
2020-02-19 02:00:20.414068,0.000749370000000027,0.002555216661143419,binance,bittrex,XRP-USDT,XRP-USDT,0.29402,0.29327063,2265.0,1366.7319730000002,-700.7766730000002,-2395.309738482849,665.9553,2265.0,1.701660078136797,False
2020-02-19 02:00:28.198561,0.0007092900000000291,0.002418550423941174,binance,bittrex,XRP-USDT,XRP-USDT,0.29398,0.29327071,2265.0,1366.7319730000002,-700.8672730000001,-2395.308467217883,665.8647000000001,2265.0,1.6104273524723567,False
2020-02-19 02:00:36.802687,0.0007591800000000259,0.0025886653162425976,binance,bittrex,XRP-USDT,XRP-USDT,0.29403,0.29327082,2265.0,1366.7319730000002,-700.7540230000001,-2395.3067192296876,665.9779500000001,2265.0,1.7239940205473658,False
2020-02-19 02:00:45.616522,0.0010387700000000222,0.003542011263771159,binance,bittrex,XRP-USDT,XRP-USDT,0.29431,0.29327123,2265.0,1366.7319730000002,-700.1198230000001,-2395.300204012511,666.61215,2265.0,2.3611477438666952,False
2020-02-19 02:00:54.111339,0.001079349999999979,0.0036776299347184615,binance,bittrex,XRP-USDT,XRP-USDT,0.29457,0.29349065,2265.0,1366.7319730000002,-699.5309230000001,-2391.816062113052,667.20105,2265.0,2.453718553955582,False
2020-02-19 02:01:03.027890,0.0007885099999999645,0.0026861045740219696,binance,bittrex,XRP-USDT,XRP-USDT,0.29434,0.29355149,2265.0,1366.7319730000002,-700.0518730000002,-2390.850913923142,666.6800999999999,2265.0,1.7907724660194617,False
2020-02-19 02:01:10.799062,0.000848509999999969,0.0028904980179115048,binance,bittrex,XRP-USDT,XRP-USDT,0.2944,0.29355149,2265.0,1366.7319730000002,-699.9159730000001,-2390.850913923142,666.816,2265.0,1.9274303263116508,False
2020-02-19 02:01:18.784516,0.0008085099999999845,0.002754235721985211,binance,bittrex,XRP-USDT,XRP-USDT,0.29436,0.29355149,2265.0,1366.7319730000002,-700.0065730000001,-2390.850913923142,666.7254,2265.0,1.8363189134348659,False
2020-02-19 02:01:26.057148,0.0008885099999999535,0.0030267603138377985,binance,bittrex,XRP-USDT,XRP-USDT,0.29444,0.29355149,2265.0,1366.7319730000002,-699.8253730000002,-2390.850913923142,666.9065999999999,2265.0,2.0185664299165182,False
2020-02-19 02:01:34.151303,0.0005985099999999965,0.0020388586683719317,binance,bittrex,XRP-USDT,XRP-USDT,0.29415,0.29355149,2265.0,1366.7319730000002,-700.4822230000001,-2390.850913923142,666.2497500000001,2265.0,1.3583890780881802,False
2020-02-19 02:01:42.144181,0.000638509999999981,0.002175120964298226,binance,bittrex,XRP-USDT,XRP-USDT,0.29419,0.29355149,2265.0,1366.7319730000002,-700.3916230000001,-2390.850913923142,666.3403500000001,2265.0,1.4493708646427876,False
2020-02-19 02:01:50.116498,0.0005585099999999565,0.001902596372445449,binance,bittrex,XRP-USDT,XRP-USDT,0.29411,0.29355149,2265.0,1366.7319730000002,-700.5728230000002,-2390.850913923142,666.15915,2265.0,1.2674319822613143,False
2020-02-19 02:01:57.903285,0.0005885099999999865,0.002004793094390311,binance,bittrex,XRP-USDT,XRP-USDT,0.29414,0.29355149,2265.0,1366.7319730000002,-700.5048730000001,-2390.850913923142,666.2271000000001,2265.0,1.3356474893757877,False
2020-02-19 02:02:05.686878,0.0005585099999999565,0.001902596372445449,binance,bittrex,XRP-USDT,XRP-USDT,0.29411,0.29355149,2265.0,1366.7319730000002,-700.5728230000002,-2390.850913923142,666.15915,2265.0,1.2674319822613143,False
2020-02-19 02:02:13.463383,0.000528509999999982,0.001800399650500776,binance,bittrex,XRP-USDT,XRP-USDT,0.29408,0.29355149,2265.0,1366.7319730000002,-700.6407730000001,-2390.850913923142,666.0912000000001,2265.0,1.199230363681636,False
2020-02-19 02:02:21.461396,0.000528509999999982,0.001800399650500776,binance,bittrex,XRP-USDT,XRP-USDT,0.29408,0.29355149,2265.0,1366.7319730000002,-700.6407730000001,-2390.850913923142,666.0912000000001,2265.0,1.199230363681636,False
2020-02-19 02:02:29.448839,0.00046850999999997756,0.0015960062066112406,binance,bittrex,XRP-USDT,XRP-USDT,0.29402,0.29355149,2265.0,1366.7319730000002,-700.7766730000002,-2390.850913923142,665.9553,2265.0,1.0628687921257551,False
2020-02-19 02:02:37.023931,0.00023850999999996958,0.00081249800503472,binance,bittrex,XRP-USDT,XRP-USDT,0.29379,0.29355149,2265.0,1366.7319730000002,-701.2976230000002,-2390.850913923142,665.43435,2265.0,0.5406640818566757,False
2020-02-19 02:02:45.828823,0.00042850999999999306,0.0014597439106849466,binance,bittrex,XRP-USDT,XRP-USDT,0.29398,0.29355149,2265.0,1366.7319730000002,-700.8672730000001,-2390.850913923142,665.8647000000001,2265.0,0.9719919411650153,False
2020-02-19 02:02:53.811312,0.00044850999999995755,0.0015278750586479992,binance,bittrex,XRP-USDT,XRP-USDT,0.294,0.29355149,2265.0,1366.7319730000002,-700.8219730000002,-2390.850913923142,665.91,2265.0,1.0174272803043323,False
2020-02-19 02:03:02.621653,0.00041850999999998306,0.001425678336703326,binance,bittrex,XRP-USDT,XRP-USDT,0.29397,0.29355149,2265.0,1366.7319730000002,-700.8899230000002,-2390.850913923142,665.84205,2265.0,0.9492765863510613,False
2020-02-19 02:03:10.608313,0.00037850999999999857,0.0012894160407770322,binance,bittrex,XRP-USDT,XRP-USDT,0.29393,0.29355149,2265.0,1366.7319730000002,-700.9805230000001,-2390.850913923142,665.7514500000001,2265.0,0.8584305988005099,False
2020-02-19 02:03:18.598343,0.00041850999999998306,0.001425678336703326,binance,bittrex,XRP-USDT,XRP-USDT,0.29397,0.29355149,2265.0,1366.7319730000002,-700.8899230000002,-2390.850913923142,665.84205,2265.0,0.9492765863510613,False
2020-02-19 02:03:26.585531,0.00041850999999998306,0.001425678336703326,binance,bittrex,XRP-USDT,XRP-USDT,0.29397,0.29355149,2265.0,1366.7319730000002,-700.8899230000002,-2390.850913923142,665.84205,2265.0,0.9492765863510613,False
2020-02-19 02:03:34.572614,0.0002885099999999641,0.0009828258749426345,binance,bittrex,XRP-USDT,XRP-USDT,0.29384,0.29355149,2265.0,1366.7319730000002,-701.1843730000002,-2390.850913923142,665.5476,2265.0,0.6541174022860332,False
2020-02-19 02:03:42.556963,0.00022850999999995958,0.0007784324310530993,binance,bittrex,XRP-USDT,XRP-USDT,0.29378,0.29355149,2265.0,1366.7319730000002,-701.3202730000002,-2390.850913923142,665.4117,2265.0,0.5179780472820994,False
2020-02-19 02:03:51.568754,0.0001385099999999806,0.00047184226521889084,binance,bittrex,XRP-USDT,XRP-USDT,0.29369,0.29355149,2265.0,1366.7319730000002,-701.5241230000001,-2390.850913923142,665.20785,2265.0,0.31387317878534304,False
2020-02-19 02:03:59.349218,0.0001385099999999806,0.00047184226521889084,binance,bittrex,XRP-USDT,XRP-USDT,0.29369,0.29355149,2265.0,1366.7319730000002,-701.5241230000001,-2390.850913923142,665.20785,2265.0,0.31387317878534304,False
2020-02-19 02:04:07.275741,0.00016850999999995508,0.0005740389871635639,binance,bittrex,XRP-USDT,XRP-USDT,0.29372,0.29355149,2265.0,1366.7319730000002,-701.4561730000001,-2390.850913923142,665.2758,2265.0,0.38189424641643654,False
2020-02-19 02:04:15.129820,9.85099999999961e-05,0.000335579969292597,binance,bittrex,XRP-USDT,XRP-USDT,0.29365,0.29355149,2265.0,1366.7319730000002,-701.6147230000001,-2390.850913923142,665.11725,2265.0,0.2232000263310283,False
2020-02-19 02:04:24.337407,9.149000000002738e-05,0.00031176310229682883,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29346,1366.7319730000002,2265.0,-1863.7937928952101,-6351.526051943774,401.2062071047898,1366.7319730000002,0.12508129178769423,False
2020-02-19 02:04:26.658637,0.0011083299999999907,0.003777152983675802,bittrex,binance,XRP-USDT,XRP-USDT,0.29453833,0.29343,0.0,2103.0726,-2103.0726,-7167.2037623964825,0.0,0.0,0.0,False
2020-02-19 02:04:34.784831,0.00011149000000004738,0.00037994138495108843,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29344,1366.7319730000002,2265.0,-1863.7937928952101,-6352.052105516904,401.2062071047898,1366.7319730000002,0.15243484197839052,False
2020-02-19 02:04:37.308899,0.0007502799999999921,0.0025569301025798043,bittrex,binance,XRP-USDT,XRP-USDT,0.29418028,0.29343,0.0,2103.0726,-2103.0726,-7167.2037623964825,0.0,0.0,0.0,False
2020-02-19 02:04:45.021540,7.85099999999761e-05,0.00026744882132935554,binance,bittrex,XRP-USDT,XRP-USDT,0.29363,0.29355149,2265.0,1366.7319730000002,-701.6600230000001,-2390.850913923142,665.07195,2265.0,0.1778727091266319,False
2020-02-19 02:04:52.803692,1.8509999999971605e-05,6.305537743982019e-05,binance,bittrex,XRP-USDT,XRP-USDT,0.29357,0.29355149,2265.0,1366.7319730000002,-701.7959230000001,-2390.850913923142,664.93605,2265.0,0.04192779360607801,False
2020-02-19 02:05:01.407442,0.00011149000000004738,0.00037994138495108843,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29344,1366.7319730000002,2265.0,-1863.7937928952101,-6352.052105516904,401.2062071047898,1366.7319730000002,0.15243484197839052,False
2020-02-19 02:05:03.321362,0.0007595999999999714,0.0025887805875535797,bittrex,binance,XRP-USDT,XRP-USDT,0.2941796,0.29342,0.0,2103.0726,-2103.0726,-7167.448026719378,0.0,0.0,0.0,False
2020-02-19 02:05:11.919153,7.149000000000738e-05,0.00024359411203491677,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29348,1366.7319730000002,2265.0,-1863.7937928952101,-6351.000070069374,401.2062071047898,1366.7319730000002,0.09773146976260705,False
2020-02-19 02:05:14.583450,0.0007689899999999694,0.002620871817593025,bittrex,binance,XRP-USDT,XRP-USDT,0.29417899,0.29341,0.0,2103.0726,-2103.0726,-7167.692307692308,0.0,0.0,0.0,False
2020-02-19 02:05:22.499745,3.149000000002289e-05,0.0001072840010902933,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29352,1366.7319730000002,2265.0,-1863.7937928952101,-6349.948321358136,401.2062071047898,1366.7319730000002,0.043043007160463276,False
2020-02-19 02:05:25.437137,0.0006395499999999887,0.002179343010972496,bittrex,binance,XRP-USDT,XRP-USDT,0.29409955,0.29346,0.0,2103.0726,-2103.0726,-7166.471069310979,0.0,0.0,0.0,False
2020-02-19 02:05:33.358724,2.1490000000012888e-05,7.321227813175106e-05,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29353,1366.7319730000002,2265.0,-1863.7937928952101,-6349.685428969134,401.2062071047898,1366.7319730000002,0.029373220422769464,False
2020-02-19 02:05:35.882017,0.0005697900000000145,0.0019412305805397059,bittrex,binance,XRP-USDT,XRP-USDT,0.29408979,0.29352,0.0,2103.0726,-2103.0726,-7165.006132461161,0.0,0.0,0.0,False
2020-02-19 02:05:44.005389,0.00014149000000002188,0.0004822262363246715,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29341,1366.7319730000002,2265.0,-1863.7937928952101,-6352.841320343785,401.2062071047898,1366.7319730000002,0.19347215924221928,False
2020-02-19 02:05:45.917345,0.0005996699999999966,0.0020438650306748352,bittrex,binance,XRP-USDT,XRP-USDT,0.29399967,0.2934,0.0,2103.0726,-2103.0726,-7167.936605316973,0.0,0.0,0.0,False
2020-02-19 02:05:54.539241,0.00013149000000001188,0.0004481289618976616,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29342,1366.7319730000002,2265.0,-1863.7937928952101,-6352.578230803421,401.2062071047898,1366.7319730000002,0.17979212109679565,False
2020-02-19 02:05:56.976622,0.0005891000000000091,0.0020077706962953173,bittrex,binance,XRP-USDT,XRP-USDT,0.2939991,0.29341,0.0,2103.0726,-2103.0726,-7167.692307692308,0.0,0.0,0.0,False
2020-02-19 02:06:05.921967,0.00023149000000000086,0.0007892063275603466,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29332,1366.7319730000002,2265.0,-1863.7937928952101,-6355.209933450293,401.2062071047898,1366.7319730000002,0.3166344773035803,False
2020-02-19 02:06:08.855053,0.0006889199999999818,0.0023487777436840946,bittrex,binance,XRP-USDT,XRP-USDT,0.29399892,0.29331,0.0,2103.0726,-2103.0726,-7170.136033548122,0.0,0.0,0.0,False
2020-02-19 02:06:19.302288,0.00017149000000005188,0.0005845320062719064,bittrex,binance,XRP-USDT,XRP-USDT,0.29355149,0.29338,1366.7319730000002,2265.0,-1863.7937928952101,-6353.630696575296,401.2062071047898,1366.7319730000002,0.23451786916768924,False
2020-02-19 02:06:25.940873,0.000548380000000015,0.0018687340262396148,bittrex,binance,XRP-USDT,XRP-USDT,0.29399838,0.29345,0.0,2103.0726,-2103.0726,-7166.715283693986,0.0,0.0,0.0,False
2020-02-19 02:06:33.775705,0.0005243500000000068,0.001790044675159061,binance,bittrex,XRP-USDT,XRP-USDT,0.29345,0.29292565,2265.0,1366.7319730000002,-702.0677230000002,-2400.7982085215144,664.6642499999999,2265.0,1.189778701481032,False
2020-02-19 02:06:43.091861,0.0006242199999999531,0.002130983486670081,binance,bittrex,XRP-USDT,XRP-USDT,0.29355,0.29292578,2265.0,1366.7319730000002,-701.8412230000002,-2400.796137847615,664.8907499999999,2265.0,1.4168712086895994,False
2020-02-19 02:06:51.996921,0.0005440800000000023,0.0018573979387006868,binance,bittrex,XRP-USDT,XRP-USDT,0.29347,0.29292592,2265.0,1366.7319730000002,-702.0224230000001,-2400.793907893163,664.70955,2265.0,1.2346301480046122,False
2020-02-19 02:07:00.599657,0.0002939899999999662,0.0010036322824318886,binance,bittrex,XRP-USDT,XRP-USDT,0.29322,0.29292601,2265.0,1366.7319730000002,-702.5886730000002,-2400.7924743521417,664.1433,2265.0,0.6665556560408277,False
2020-02-19 02:07:09.203685,0.00032391000000003833,0.0011057738148214737,binance,bittrex,XRP-USDT,XRP-USDT,0.29325,0.29292609,2265.0,1366.7319730000002,-702.5207230000001,-2400.791200094195,664.2112500000001,2265.0,0.7344674077598938,False
2020-02-19 02:07:18.623615,0.00017386000000002566,0.000593528457378456,binance,bittrex,XRP-USDT,XRP-USDT,0.2931,0.29292614,2265.0,1366.7319730000002,-702.8604730000001,-2400.7904036833315,663.8715000000001,2265.0,0.3940266272925328,False
2020-02-19 02:07:27.426023,0.00025383000000001044,0.0008665323415794856,binance,bittrex,XRP-USDT,XRP-USDT,0.29318,0.29292617,2265.0,1366.7319730000002,-702.6792730000002,-2400.7899258369443,664.0527,2265.0,0.5754231410631974,False
2020-02-19 02:07:36.031896,0.0002644400000000324,0.0009027549524870157,binance,bittrex,XRP-USDT,XRP-USDT,0.29319,0.29292556,2265.0,1366.7319730000002,-702.6566230000002,-2400.79964206606,664.07535,2265.0,0.599497311037112,False
2020-02-19 02:07:44.014052,0.00011441000000000923,0.00039057700626295307,binance,bittrex,XRP-USDT,XRP-USDT,0.29304,0.29292559,2265.0,1366.7319730000002,-702.9963730000001,-2400.7991642177803,663.7356000000001,2265.0,0.2592398635980544,False
2020-02-19 02:07:52.549312,0.0001544299999999832,0.0005271987692982322,binance,bittrex,XRP-USDT,XRP-USDT,0.29308,0.29292557,2265.0,1366.7319730000002,-702.9057730000002,-2400.799482783289,663.8262,2265.0,0.3499683556678974,False
2020-02-19 02:08:01.014463,0.00014445000000001817,0.0004931287147878298,binance,bittrex,XRP-USDT,XRP-USDT,0.29307,0.29292555,2265.0,1366.7319730000002,-702.9284230000002,-2400.7998013488423,663.80355,2265.0,0.32734059148299366,False
2020-02-19 02:08:08.833757,4.445000000002919e-05,0.00015174504238373604,binance,bittrex,XRP-USDT,XRP-USDT,0.29297,0.29292555,2265.0,1366.7319730000002,-703.1549230000002,-2400.7998013488423,663.57705,2265.0,0.10069452757716135,False
2020-02-19 02:08:18.223415,7.445000000000368e-05,0.00025416014410488836,binance,bittrex,XRP-USDT,XRP-USDT,0.293,0.29292555,2265.0,1366.7319730000002,-703.0869730000002,-2400.7998013488423,663.645,2265.0,0.16867210883447115,False
2020-02-19 02:08:27.437814,0.00019442999999996768,0.0006637522289364076,binance,bittrex,XRP-USDT,XRP-USDT,0.29312,0.29292557,2265.0,1366.7319730000002,-702.8151730000002,-2400.799482783289,663.9168,2265.0,0.4406762558282935,False
2020-02-19 02:08:35.431582,0.0001044299999999887,0.00035650694475046577,binance,bittrex,XRP-USDT,XRP-USDT,0.29303,0.29292557,2265.0,1366.7319730000002,-703.0190230000002,-2400.799482783289,663.71295,2265.0,0.23661827599585195,False
2020-02-19 02:08:43.823072,0.0001344299999999632,0.00045892203947904987,binance,bittrex,XRP-USDT,XRP-USDT,0.29306,0.29292557,2265.0,1366.7319730000002,-702.9510730000002,-2400.799482783289,663.7809,2265.0,0.30462368439521015,False
2020-02-19 02:08:52.428497,4.450000000044696e-06,1.5191573422136431e-05,binance,bittrex,XRP-USDT,XRP-USDT,0.29293,0.29292555,2265.0,1366.7319730000002,-703.245523,-2400.7998013488423,663.4864500000001,2265.0,0.01007940311967559,False
2020-02-19 02:09:00.618010,4.555000000000531e-05,0.00015552444687245737,bittrex,binance,XRP-USDT,XRP-USDT,0.29292555,0.29288,1366.7319730000002,2265.0,-1864.64928510639,-6366.810774883093,400.3507148936102,1366.7319730000002,0.06226432348881872,False
2020-02-19 02:09:02.527039,0.0009282199999999796,0.003169500785358122,bittrex,binance,XRP-USDT,XRP-USDT,0.29378822,0.29286,0.0,2103.0726,-2103.0726,-7181.153452161442,0.0,0.0,0.0,False
2020-02-19 02:09:11.266788,7.445000000000368e-05,0.00025416014410488836,binance,bittrex,XRP-USDT,XRP-USDT,0.293,0.29292555,2265.0,1366.7319730000002,-703.0869730000002,-2400.7998013488423,663.645,2265.0,0.16867210883447115,False
2020-02-19 02:09:19.868538,0.00020444000000002793,0.00069792475603709,binance,bittrex,XRP-USDT,XRP-USDT,0.29313,0.29292556,2265.0,1366.7319730000002,-702.7925230000002,-2400.79964206606,663.93945,2265.0,0.46337977866471647,False
